locus_tag	ftype	length_bp	gene	EC_number	COG	product
YA00082404_00714	CDS	432	yueI		COG5506	putative protein YueI
YA00082404_00715	CDS	138				hypothetical protein
YA00082404_00716	CDS	486				hypothetical protein
YA00082404_00717	CDS	528				hypothetical protein
YA00082404_00718	CDS	1695	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
YA00082404_00719	CDS	1722	ilvB	2.2.1.6	COG0028	Acetolactate synthase large subunit
YA00082404_00720	CDS	492	ilvH	2.2.1.6	COG0440	Acetolactate synthase small subunit
YA00082404_00721	CDS	996	ilvC	1.1.1.86	COG0059	Ketol-acid reductoisomerase (NADP(+))
YA00082404_00722	CDS	1539	leuA	2.3.3.13		2-isopropylmalate synthase
YA00082404_00723	CDS	1053	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
YA00082404_00724	CDS	1389	leuC	4.2.1.33	COG0065	3-isopropylmalate dehydratase large subunit
YA00082404_00725	CDS	582	leuD	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit
YA00082404_00726	CDS	1272	ilvA	4.3.1.19	COG1171	L-threonine dehydratase biosynthetic IlvA
YA00082404_00727	CDS	1152				hypothetical protein
YA00082404_00728	CDS	1017	namA	1.6.99.1	COG1902	NADPH dehydrogenase
YA00082404_00729	CDS	972	whiA		COG1481	Putative sporulation transcription regulator WhiA
YA00082404_00730	CDS	969			COG0391	Gluconeogenesis factor
YA00082404_00731	CDS	876	yvcJ		COG1660	Nucleotide-binding protein YvcJ
YA00082404_00732	CDS	1731	pgcA_2	5.4.2.2		Phosphoglucomutase
YA00082404_00733	CDS	993	mro	5.1.3.3	COG2017	Aldose 1-epimerase
YA00082404_00734	CDS	984	galE	5.1.3.2	COG1087	UDP-glucose 4-epimerase
YA00082404_00735	CDS	960	trxB	1.8.1.9	COG0492	Thioredoxin reductase
YA00082404_00736	CDS	1476				hypothetical protein
YA00082404_00737	CDS	498	dapH_2	2.3.1.89		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
YA00082404_00738	CDS	654	ppaX	3.6.1.1	COG0546	Pyrophosphatase PpaX
YA00082404_00739	CDS	834	lgt	2.4.99.-	COG0682	Prolipoprotein diacylglyceryl transferase
YA00082404_00740	CDS	939	hprK	2.7.11.-	COG1493	HPr kinase/phosphorylase
YA00082404_00741	CDS	354				hypothetical protein
YA00082404_00742	CDS	201				hypothetical protein
YA00082404_00743	CDS	1212				hypothetical protein
YA00082404_00744	CDS	1263				hypothetical protein
YA00082404_00745	CDS	2871	uvrA_1			UvrABC system protein A
YA00082404_00746	CDS	1977	uvrB		COG0556	UvrABC system protein B
YA00082404_00747	CDS	240				hypothetical protein
YA00082404_00748	CDS	648	yfbR	3.1.3.89	COG1896	5'-deoxynucleotidase YfbR
YA00082404_00749	CDS	387				hypothetical protein
YA00082404_00750	CDS	306	czrA		COG0640	HTH-type transcriptional repressor CzrA
YA00082404_00751	CDS	660	phoU		COG0704	Phosphate-specific transport system accessory protein PhoU 
YA00082404_00752	CDS	780	pstB3_1	3.6.3.27	COG1117	Phosphate import ATP-binding protein PstB 3
YA00082404_00753	CDS	819	pstB3_2	3.6.3.27	COG1117	Phosphate import ATP-binding protein PstB 3
YA00082404_00754	CDS	885	pstA		COG0581	Phosphate transport system permease protein PstA
YA00082404_00755	CDS	951				hypothetical protein
YA00082404_00756	CDS	909	pstS1		COG0226	Phosphate-binding protein PstS 1
YA00082404_00757	CDS	1776	phoR	2.7.13.3	COG0642	Alkaline phosphatase synthesis sensor protein PhoR
YA00082404_00758	CDS	711	phoP		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
YA00082404_00759	CDS	1176	minJ		COG0265	Cell division topological determinant MinJ
YA00082404_00760	CDS	1449	clsA	2.7.8.-	COG1502	Major cardiolipin synthase ClsA
YA00082404_00761	CDS	1311				hypothetical protein
YA00082404_00762	CDS	1206				hypothetical protein
YA00082404_00763	CDS	885	ftsX		COG2177	Cell division protein FtsX
YA00082404_00764	CDS	687	ftsE		COG2884	Cell division ATP-binding protein FtsE
YA00082404_00765	CDS	864				hypothetical protein
YA00082404_00766	CDS	984	prfB			Peptide chain release factor 2
YA00082404_00767	CDS	2514	secA		COG0653	Protein translocase subunit SecA
YA00082404_00768	CDS	564	hpf			Ribosome hibernation promotion factor
YA00082404_00769	CDS	657				hypothetical protein
YA00082404_00770	CDS	1320	comFA	3.6.4.12	COG4098	ComF operon protein 1
YA00082404_00771	CDS	852	degV		COG1307	Protein DegV
YA00082404_00772	CDS	687	degU		COG2197	Transcriptional regulatory protein DegU
YA00082404_00773	CDS	636	yigZ		COG1739	IMPACT family member YigZ
YA00082404_00774	CDS	546				hypothetical protein
YA00082404_00775	CDS	1059	tagT	2.7.8.-	COG1316	Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagT
YA00082404_00776	CDS	1053	tagO_2	2.7.8.33	COG0472	putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase
YA00082404_00777	CDS	1125	menC	4.2.1.113	COG4948	o-succinylbenzoate synthase
YA00082404_00778	CDS	735	tagA	2.4.1.187	COG1922	N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase
YA00082404_00779	CDS	834	yocH		COG1388	Cell wall-binding protein YocH
YA00082404_00780	CDS	366	ssbB		COG0629	Single-stranded DNA-binding protein B
YA00082404_00781	CDS	435	fabZ	4.2.1.59	COG0764	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
YA00082404_00782	CDS	996	mbl		COG1077	MreB-like protein
YA00082404_00783	CDS	1293	murA1	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 1
YA00082404_00784	CDS	237				hypothetical protein
YA00082404_00785	CDS	405	atpC_1		COG0355	ATP synthase epsilon chain
YA00082404_00786	CDS	1422	atpD_1	3.6.3.14	COG0055	ATP synthase subunit beta
YA00082404_00787	CDS	873	atpG_1		COG0224	ATP synthase gamma chain
YA00082404_00788	CDS	1515	atpA_1	3.6.3.14	COG0056	ATP synthase subunit alpha
YA00082404_00789	CDS	540	atpH			ATP synthase subunit delta
YA00082404_00790	CDS	513	atpF		COG0711	ATP synthase subunit b
YA00082404_00791	CDS	219	atpE_1			ATP synthase subunit c
YA00082404_00792	CDS	717	atpB			ATP synthase subunit a
YA00082404_00793	CDS	399				hypothetical protein
YA00082404_00794	CDS	1140	mnaA	5.1.3.14	COG0381	UDP-N-acetylglucosamine 2-epimerase
YA00082404_00795	CDS	630	upp	2.4.2.9		Uracil phosphoribosyltransferase
YA00082404_00796	CDS	1242	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
YA00082404_00797	CDS	408	ywle	3.9.1.2		Protein-arginine-phosphatase
YA00082404_00798	CDS	1038	ywlC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
YA00082404_00799	CDS	852	prmC	2.1.1.297		Release factor glutamine methyltransferase
YA00082404_00800	CDS	1077	prfA_1		COG0216	Peptide chain release factor 1
YA00082404_00801	CDS	576	tdk	2.7.1.21	COG1435	Thymidine kinase
YA00082404_00802	CDS	867	thrB	2.7.1.39	COG0083	Homoserine kinase
YA00082404_00803	CDS	1056	thrC	4.2.3.1	COG0498	Threonine synthase
YA00082404_00804	CDS	1287	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
YA00082404_00805	CDS	246	rpmE2		COG0254	50S ribosomal protein L31 type B
YA00082404_00806	CDS	438				hypothetical protein
YA00082404_00807	CDS	1272	rho	3.6.4.-	COG1158	Transcription termination factor Rho
YA00082404_00808	CDS	1272	murAB	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 2
YA00082404_00809	CDS	1074				hypothetical protein
YA00082404_00810	CDS	1026	cpoA	2.4.1.-	COG0438	Alpha-galactosylglucosyldiacylglycerol synthase
YA00082404_00811	CDS	1284		2.4.1.337	COG0438	Alpha-monoglucosyldiacylglycerol synthase
YA00082404_00812	CDS	855	fba	4.1.2.13		Fructose-bisphosphate aldolase
YA00082404_00813	CDS	921	dagK_1	2.7.1.107	COG1597	Diacylglycerol kinase
YA00082404_00814	CDS	2313				hypothetical protein
YA00082404_00815	CDS	1599	pyrG	6.3.4.2		CTP synthase
YA00082404_00816	CDS	537	rpoE			DNA-directed RNA polymerase subunit delta
YA00082404_00817	CDS	1671	argS	6.1.1.19		Arginine--tRNA ligase
YA00082404_00818	CDS	450				hypothetical protein
YA00082404_00819	CDS	654				hypothetical protein
YA00082404_00820	CDS	186		5.3.2.-		putative tautomerase.1
YA00082404_00821	CDS	1323				hypothetical protein
YA00082404_00822	CDS	837	lipL	2.3.1.200	COG0095	Lipoyl-[GcvH]:protein N-lipoyltransferase
YA00082404_00823	CDS	93				hypothetical protein
YA00082404_00824	CDS	201				hypothetical protein
YA00082404_00825	CDS	324				hypothetical protein
YA00082404_00826	CDS	1662	dppE_1		COG4166	Dipeptide-binding protein DppE
YA00082404_00827	CDS	615				hypothetical protein
YA00082404_00828	CDS	633				hypothetical protein
YA00082404_00829	CDS	525				IS1595 family transposase ISCac2
YA00082404_00830	CDS	999				Zinc-type alcohol dehydrogenase-like protein
YA00082404_00831	CDS	273				hypothetical protein
YA00082404_00832	CDS	912	czcD		COG1230	Cadmium, cobalt and zinc/H(+)-K(+) antiporter
YA00082404_00833	CDS	150				hypothetical protein
YA00082404_00834	CDS	828	ybhA	3.1.3.74	COG0561	Pyridoxal phosphate phosphatase YbhA
YA00082404_00835	CDS	876				hypothetical protein
YA00082404_00836	CDS	294	ycnE_1	1.-.-.-	COG1359	Putative monooxygenase YcnE
YA00082404_00837	CDS	240				hypothetical protein
YA00082404_00838	CDS	669	hrtA_1	3.6.3.-	COG1136	Putative hemin import ATP-binding protein HrtA
YA00082404_00839	CDS	1089			COG0577	putative ABC transporter permease
YA00082404_00840	CDS	1380	hssS	2.7.13.3		Heme sensor protein HssS
YA00082404_00841	CDS	678	hssR			Heme response regulator HssR
YA00082404_00842	CDS	786	fdhD		COG1526	Sulfur carrier protein FdhD
YA00082404_00843	CDS	477				hypothetical protein
YA00082404_00844	CDS	2988		1.17.1.9		Putative formate dehydrogenase
YA00082404_00845	CDS	843	salL	2.5.1.94	COG1912	Adenosyl-chloride synthase
YA00082404_00846	CDS	1482	emrB_1			Multidrug export protein EmrB
YA00082404_00847	CDS	888				hypothetical protein
YA00082404_00848	tRNA	73				tRNA-Thr(ggt)
YA00082404_00849	tRNA	76				tRNA-Asn(gtt)
YA00082404_00850	rRNA	110				5S ribosomal RNA
YA00082404_00851	CDS	363				hypothetical protein
YA00082404_00852	CDS	474				hypothetical protein
YA00082404_00853	tRNA	76				tRNA-Arg(tct)
YA00082404_00854	CDS	525				hypothetical protein
YA00082404_00855	CDS	612		3.6.1.66		dITP/XTP pyrophosphatase
YA00082404_00856	CDS	747	rph_1	2.7.7.56	COG0689	Ribonuclease PH
YA00082404_00857	CDS	801	murI	5.1.1.3	COG0796	Glutamate racemase
YA00082404_00858	CDS	486	yslB			putative protein YslB
YA00082404_00859	CDS	1215	lysC_1	2.7.2.4	COG0527	Aspartokinase 2
YA00082404_00860	CDS	1812	uvrC_1		COG0322	UvrABC system protein C
YA00082404_00861	CDS	312	trxA_2		COG0526	Thioredoxin
YA00082404_00862	CDS	2358	mutS2	3.1.-.-		Endonuclease MutS2
YA00082404_00863	CDS	1713	polX		COG1387	DNA polymerase/3'-5' exonuclease PolX
YA00082404_00864	CDS	543				hypothetical protein
YA00082404_00865	CDS	264	zapA		COG3027	Cell division protein ZapA
YA00082404_00866	CDS	882	rnhC	3.1.26.4	COG1039	Ribonuclease HIII
YA00082404_00867	CDS	675	ung_1	3.2.2.27	COG0692	Uracil-DNA glycosylase
YA00082404_00868	CDS	3201	smc_2			Chromosome partition protein Smc
YA00082404_00869	CDS	453				hypothetical protein
YA00082404_00870	CDS	3411				hypothetical protein
YA00082404_00871	CDS	702			COG1136	putative ABC transporter ATP-binding protein
YA00082404_00872	CDS	2409	pheT_1	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
YA00082404_00873	CDS	1053	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
YA00082404_00874	CDS	324	yodB		COG1733	HTH-type transcriptional regulator YodB
YA00082404_00875	CDS	360				hypothetical protein
YA00082404_00876	CDS	759		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
YA00082404_00877	CDS	1080	ysdC_2	3.4.11.-	COG1363	Putative aminopeptidase YsdC
YA00082404_00878	CDS	1014				hypothetical protein
YA00082404_00879	CDS	747	lytG	3.2.1.-	COG1705	Exo-glucosaminidase LytG
YA00082404_00880	CDS	552				hypothetical protein
YA00082404_00881	CDS	312				hypothetical protein
YA00082404_00882	CDS	531				hypothetical protein
YA00082404_00883	CDS	450				hypothetical protein
YA00082404_00884	CDS	468				hypothetical protein
YA00082404_00885	CDS	567	yvqK	2.5.1.17	COG2096	Cob(I)yrinic acid a,c-diamide adenosyltransferase
YA00082404_00886	CDS	1536	cobQ			Cobyric acid synthase
YA00082404_00887	CDS	807	cbiO	3.6.3.-	COG1122	Cobalt import ATP-binding protein CbiO
YA00082404_00888	CDS	678	cbiQ		COG0619	Cobalt transport protein CbiQ
YA00082404_00889	CDS	297	cbiN		COG1930	Cobalt transport protein CbiN
YA00082404_00890	CDS	735	cbiM		COG0310	Cobalt transport protein CbiM
YA00082404_00891	CDS	711	cbiL	2.1.1.151	COG2243	Cobalt-precorrin-2 C(20)-methyltransferase
YA00082404_00892	CDS	786	cbiK	4.99.1.3	COG4822	Sirohydrochlorin cobaltochelatase
YA00082404_00893	CDS	1482	cysG	4.99.1.4		Siroheme synthase
YA00082404_00894	CDS	753	cbiJ	1.3.1.106	COG2099	Cobalt-precorrin-6A reductase
YA00082404_00895	CDS	726	cbiH	2.1.1.-	COG1010	putative cobalt-factor III C(17)-methyltransferase
YA00082404_00896	CDS	1032	cbiG	3.7.1.12	COG2073	Cobalt-precorrin-5A hydrolase
YA00082404_00897	CDS	750	cbiF	2.1.1.271	COG2875	Cobalt-precorrin-4 C(11)-methyltransferase
YA00082404_00898	CDS	570	cbiT	2.1.1.196	COG2242	Cobalt-precorrin-6B C(15)-methyltransferase (decarboxylating)
YA00082404_00899	CDS	597	cbiE	2.1.1.289	COG2241	Cobalt-precorrin-7 C(5)-methyltransferase
YA00082404_00900	CDS	1122	cbiD	2.1.1.195		Cobalt-precorrin-5B C(1)-methyltransferase
YA00082404_00901	CDS	633	cbiC	5.4.99.60	COG2082	Cobalt-precorrin-8 methylmutase
YA00082404_00902	CDS	948	cobD_1		COG1270	Cobalamin biosynthesis protein CobD
YA00082404_00903	CDS	1359	cbiA	6.3.5.11	COG1797	Cobyrinate a,c-diamide synthase
YA00082404_00904	CDS	495				hypothetical protein
YA00082404_00905	CDS	552	rhaS_2			HTH-type transcriptional activator RhaS
YA00082404_00906	CDS	444	eutQ		COG4766	Ethanolamine utilization protein EutQ
YA00082404_00907	CDS	1122				hypothetical protein
YA00082404_00908	CDS	489				hypothetical protein
YA00082404_00909	CDS	270	ccmL_1			Carbon dioxide concentrating mechanism protein CcmL
YA00082404_00910	CDS	573				hypothetical protein
YA00082404_00911	CDS	642	pduL_1	2.3.1.222	COG4869	Phosphate propanoyltransferase
YA00082404_00912	CDS	756				hypothetical protein
YA00082404_00913	CDS	285	pduA_1		COG4577	Propanediol utilization protein PduA
YA00082404_00914	CDS	1461	adhE_1		COG1012	Aldehyde-alcohol dehydrogenase
YA00082404_00915	CDS	522				hypothetical protein
YA00082404_00916	CDS	654	eutL		COG4816	Ethanolamine utilization protein EutL
YA00082404_00917	CDS	882	eutC	4.3.1.7	COG4302	Ethanolamine ammonia-lyase light chain
YA00082404_00918	CDS	1365	eutB	4.3.1.7	COG4303	Ethanolamine ammonia-lyase heavy chain
YA00082404_00919	CDS	1422				hypothetical protein
YA00082404_00920	CDS	1458	pdtaS	2.7.13.3	COG3920	putative sensor histidine kinase pdtaS
YA00082404_00921	CDS	573	pdtaR		COG3707	putative transcriptional regulatory protein pdtaR
YA00082404_00922	CDS	1140	adhE_2		COG1012	Aldehyde-alcohol dehydrogenase
YA00082404_00923	CDS	876	pduX	2.7.1.177	COG4542	L-threonine kinase
YA00082404_00924	CDS	1086	cobD_2	4.1.1.81	COG0079	Threonine-phosphate decarboxylase
YA00082404_00925	CDS	1194	ackA_1	2.7.2.1	COG0282	Acetate kinase
YA00082404_00926	CDS	705	glpF_1		COG0580	Glycerol uptake facilitator protein
YA00082404_00927	CDS	1119	adhE_3		COG1012	Aldehyde-alcohol dehydrogenase
YA00082404_00928	CDS	1410	sucD	1.2.1.76	COG1012	Succinate-semialdehyde dehydrogenase (acetylating)
YA00082404_00929	CDS	996				hypothetical protein
YA00082404_00930	CDS	264	ccmL_2			Carbon dioxide concentrating mechanism protein CcmL
YA00082404_00931	CDS	480				hypothetical protein
YA00082404_00932	CDS	840	ftsA_1			Cell division protein FtsA
YA00082404_00933	CDS	636	pduL_2	2.3.1.222	COG4869	Phosphate propanoyltransferase
YA00082404_00934	CDS	276	pduA_2		COG4577	Propanediol utilization protein PduA
YA00082404_00935	CDS	438				hypothetical protein
YA00082404_00936	CDS	348				hypothetical protein
YA00082404_00937	CDS	1821	ddrA			Diol dehydratase-reactivating factor alpha subunit
YA00082404_00938	CDS	516	pduE	4.2.1.28	COG4910	Propanediol dehydratase small subunit
YA00082404_00939	CDS	660	pduD	4.2.1.28		Propanediol dehydratase medium subunit
YA00082404_00940	CDS	1665	pduC	4.2.1.28	COG4909	Propanediol dehydratase large subunit
YA00082404_00941	CDS	804	pduB		COG4816	Propanediol utilization protein PduB
YA00082404_00942	CDS	288	pduA_3		COG4577	Propanediol utilization protein PduA
YA00082404_00943	CDS	885	rhaR_2			HTH-type transcriptional activator RhaR
YA00082404_00944	CDS	576	cobC	3.1.3.73	COG0406	Adenosylcobalamin/alpha-ribazole phosphatase
YA00082404_00945	CDS	747	cobS	2.7.8.26	COG0368	Adenosylcobinamide-GDP ribazoletransferase
YA00082404_00946	CDS	558	cobU	2.7.1.156	COG2087	Bifunctional adenosylcobalamin biosynthesis protein CobU
YA00082404_00947	CDS	744				hypothetical protein
YA00082404_00948	CDS	432	pduV		COG4917	Propanediol utilization protein PduV
YA00082404_00949	CDS	351	pduU		COG4810	Propanediol utilization protein PduU
YA00082404_00950	CDS	555				hypothetical protein
YA00082404_00951	CDS	1356	rsxC			Electron transport complex subunit RsxC
YA00082404_00952	CDS	480	sirC	1.3.1.76		Precorrin-2 dehydrogenase
YA00082404_00953	CDS	408				hypothetical protein
YA00082404_00954	CDS	573	clpP_1	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
YA00082404_00955	CDS	348				hypothetical protein
YA00082404_00956	CDS	1536				hypothetical protein
YA00082404_00957	CDS	291				hypothetical protein
YA00082404_00958	CDS	471				hypothetical protein
YA00082404_00959	CDS	1140				hypothetical protein
YA00082404_00960	CDS	195				hypothetical protein
YA00082404_00961	CDS	156				hypothetical protein
YA00082404_00962	CDS	309	yjcS_1		COG1359	putative protein YjcS
YA00082404_00963	CDS	1647			COG1132	putative ABC transporter ATP-binding protein
YA00082404_00964	CDS	1716	cydD_2		COG4988	ATP-binding/permease protein CydD
YA00082404_00965	CDS	729	gmuR_2		COG2188	HTH-type transcriptional regulator GmuR
YA00082404_00966	CDS	1395	gmuD_1	3.2.1.86	COG2723	6-phospho-beta-glucosidase GmuD
YA00082404_00967	CDS	1296	pbuG		COG2252	Guanine/hypoxanthine permease PbuG
YA00082404_00968	CDS	1032				hypothetical protein
YA00082404_00969	CDS	297	atl		COG3695	DNA base-flipping protein
YA00082404_00970	CDS	828	hisK	3.1.3.15	COG1387	Histidinol-phosphatase
YA00082404_00971	CDS	1179	hisZ		COG3705	ATP phosphoribosyltransferase regulatory subunit
YA00082404_00972	CDS	642	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
YA00082404_00973	CDS	1284	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
YA00082404_00974	CDS	585	hisB	4.2.1.19		Imidazoleglycerol-phosphate dehydratase
YA00082404_00975	CDS	627	hisH	2.4.2.-	COG0118	Imidazole glycerol phosphate synthase subunit HisH
YA00082404_00976	CDS	723	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
YA00082404_00977	CDS	756	hisF	4.1.3.-	COG0107	Imidazole glycerol phosphate synthase subunit HisF
YA00082404_00978	CDS	318	hisI	3.5.4.19	COG0139	Phosphoribosyl-AMP cyclohydrolase
YA00082404_00979	CDS	312	hisE	3.6.1.31	COG0140	Phosphoribosyl-ATP pyrophosphatase
YA00082404_00980	CDS	1377	gdh	1.4.1.4	COG0334	NADP-specific glutamate dehydrogenase
YA00082404_00981	CDS	906				hypothetical protein
YA00082404_00982	CDS	1041	pgl	3.1.1.31	COG2706	6-phosphogluconolactonase
YA00082404_00983	CDS	696	pspB_2	3.1.3.3	COG0406	Putative phosphoserine phosphatase 2
YA00082404_00984	CDS	708	gpmA_1	5.4.2.11	COG0588	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
YA00082404_00985	CDS	1479	dtpT		COG3104	Di-/tripeptide transporter
YA00082404_00986	CDS	1182	yqhD	1.1.1.-	COG1979	Alcohol dehydrogenase YqhD
YA00082404_00987	CDS	636				hypothetical protein
YA00082404_00988	CDS	1032				hypothetical protein
YA00082404_00989	CDS	843				hypothetical protein
YA00082404_00990	CDS	297				hypothetical protein
YA00082404_00991	CDS	2025				hypothetical protein
YA00082404_00992	CDS	666				hypothetical protein
YA00082404_00993	CDS	948	sorC		COG2390	Sorbitol operon regulator
YA00082404_00994	CDS	1251				hypothetical protein
YA00082404_00995	CDS	381				hypothetical protein
YA00082404_00996	CDS	522	srlA		COG3730	PTS system glucitol/sorbitol-specific EIIC component
YA00082404_00997	CDS	987	srlE	2.7.1.198	COG3732	PTS system glucitol/sorbitol-specific EIIB component
YA00082404_00998	CDS	351				hypothetical protein
YA00082404_00999	CDS	921	yfmC		COG4594	Fe(3+)-citrate-binding protein YfmC
YA00082404_01000	CDS	1194	pbpX		COG1680	Putative penicillin-binding protein PbpX
YA00082404_01001	CDS	1017	lacD	4.1.2.40	COG3684	Tagatose 1,6-diphosphate aldolase
YA00082404_01002	CDS	1176	yxeP_2	3.-.-.-	COG1473	putative hydrolase YxeP
YA00082404_01003	CDS	1272	hyuC	3.5.1.87		N-carbamoyl-L-amino-acid hydrolase
YA00082404_01004	CDS	1323	licH_1	3.2.1.86	COG1486	putative 6-phospho-beta-glucosidase
YA00082404_01005	CDS	969	ccpB_2			Catabolite control protein B
YA00082404_01006	CDS	1356				hypothetical protein
YA00082404_01007	CDS	270				hypothetical protein
YA00082404_01008	CDS	831	menG_2			2-phytyl-1,4-naphtoquinone methyltransferase
YA00082404_01009	CDS	855				hypothetical protein
YA00082404_01010	CDS	2052				hypothetical protein
YA00082404_01011	CDS	1251	arnC	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
YA00082404_01012	CDS	1497				hypothetical protein
YA00082404_01013	CDS	1476				hypothetical protein
YA00082404_01014	CDS	741	mta		COG0789	HTH-type transcriptional activator mta
YA00082404_01015	CDS	1662			COG0659	putative sulfate transporter
YA00082404_01016	CDS	444				hypothetical protein
YA00082404_01017	CDS	753	ybbH_2		COG1737	putative HTH-type transcriptional regulator YbbH
YA00082404_01018	CDS	1317	licH_2	3.2.1.86	COG1486	putative 6-phospho-beta-glucosidase
YA00082404_01019	CDS	1005				hypothetical protein
YA00082404_01020	CDS	1416	emrY			putative multidrug resistance protein EmrY
YA00082404_01021	CDS	369				hypothetical protein
YA00082404_01022	CDS	816	gpmA_2	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
YA00082404_01023	CDS	1431				hypothetical protein
YA00082404_01024	CDS	435				Putative universal stress protein
YA00082404_01025	CDS	1830				hypothetical protein
YA00082404_01026	CDS	459				hypothetical protein
YA00082404_01027	CDS	363				hypothetical protein
YA00082404_01028	CDS	681				hypothetical protein
YA00082404_01029	CDS	579				hypothetical protein
YA00082404_01030	CDS	936	prs_1	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
YA00082404_01031	CDS	1272	gatC_2		COG3775	PTS system galactitol-specific EIIC component
YA00082404_01032	CDS	294	gatB_2	2.7.1.200	COG3414	PTS system galactitol-specific EIIB component
YA00082404_01033	CDS	1047	gatD_2	1.1.1.251	COG1063	Galactitol 1-phosphate 5-dehydrogenase
YA00082404_01034	CDS	651	rpe_3	5.1.3.1	COG0036	Ribulose-phosphate 3-epimerase
YA00082404_01035	CDS	399				hypothetical protein
YA00082404_01036	CDS	468				hypothetical protein
YA00082404_01037	CDS	603	kdsD	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase KdsD
YA00082404_01038	CDS	2061				hypothetical protein
YA00082404_01039	CDS	651	tal_2	2.2.1.2	COG0176	Transaldolase
YA00082404_01040	CDS	669	rpe_4	5.1.3.1		Ribulose-phosphate 3-epimerase
YA00082404_01041	CDS	450	rpiB_2	5.3.1.6	COG0698	Ribose-5-phosphate isomerase B
YA00082404_01042	CDS	225				hypothetical protein
YA00082404_01043	CDS	960				hypothetical protein
YA00082404_01044	CDS	594	axe2	3.1.1.72		Acetylxylan esterase
YA00082404_01045	CDS	1761				hypothetical protein
YA00082404_01046	CDS	909	catM			HTH-type transcriptional regulator CatM
YA00082404_01047	CDS	759	aroD	4.2.1.10	COG0710	3-dehydroquinate dehydratase
YA00082404_01048	CDS	876	aroE_1	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
YA00082404_01049	CDS	1995		1.-.-.-		NADH oxidase
YA00082404_01050	CDS	894	gltC_1			HTH-type transcriptional regulator GltC
YA00082404_01051	CDS	729				hypothetical protein
YA00082404_01052	CDS	171	rpmF_1		COG0333	50S ribosomal protein L32
YA00082404_01053	CDS	576				hypothetical protein
YA00082404_01054	CDS	378				hypothetical protein
YA00082404_01055	CDS	1302				hypothetical protein
YA00082404_01056	CDS	369				hypothetical protein
YA00082404_01057	CDS	366	isdG	1.14.14.18	COG2329	Heme-degrading monooxygenase
YA00082404_01058	CDS	480				hypothetical protein
YA00082404_01059	CDS	1104	rlmN	2.1.1.192		putative dual-specificity RNA methyltransferase RlmN
YA00082404_01060	CDS	1701	ohyA	4.2.1.53		Oleate hydratase
YA00082404_01061	CDS	561				hypothetical protein
YA00082404_01062	CDS	360				hypothetical protein
YA00082404_01063	CDS	306				hypothetical protein
YA00082404_01064	CDS	978				hypothetical protein
YA00082404_01065	CDS	243				hypothetical protein
YA00082404_01066	CDS	1656	dppE_2		COG4166	Dipeptide-binding protein DppE
YA00082404_01067	CDS	942	znuA_1		COG0803	High-affinity zinc uptake system binding-protein ZnuA
YA00082404_01068	CDS	705	znuC_1	3.6.3.-	COG1121	High-affinity zinc uptake system ATP-binding protein ZnuC
YA00082404_01069	CDS	807	znuB_1		COG1108	High-affinity zinc uptake system membrane protein ZnuB
YA00082404_01070	CDS	681				hypothetical protein
YA00082404_01071	CDS	2340				hypothetical protein
YA00082404_01072	CDS	813	yidA_2	3.1.3.23	COG0561	Sugar phosphatase YidA
YA00082404_01073	CDS	2115				hypothetical protein
YA00082404_01074	CDS	1743				hypothetical protein
YA00082404_01075	CDS	837	rsbRD_2			RsbT co-antagonist protein RsbRD
YA00082404_01076	CDS	993				hypothetical protein
YA00082404_01077	CDS	834				hypothetical protein
YA00082404_01078	CDS	390	yabA		COG4467	Initiation-control protein YabA
