locus_tag	ftype	length_bp	gene	EC_number	COG	product
HL2074_00730	CDS	711	cbiL	2.1.1.151	COG2243	Cobalt-precorrin-2 C(20)-methyltransferase
HL2074_00731	CDS	786	cbiK	4.99.1.3	COG4822	Sirohydrochlorin cobaltochelatase
HL2074_00732	CDS	1482	cysG	4.99.1.4		Siroheme synthase
HL2074_00733	CDS	753	cbiJ	1.3.1.106	COG2099	Cobalt-precorrin-6A reductase
HL2074_00734	CDS	726	cbiH	2.1.1.-	COG1010	putative cobalt-factor III C(17)-methyltransferase
HL2074_00735	CDS	1032	cbiG	3.7.1.12	COG2073	Cobalt-precorrin-5A hydrolase
HL2074_00736	CDS	750	cbiF	2.1.1.271	COG2875	Cobalt-precorrin-4 C(11)-methyltransferase
HL2074_00737	CDS	570	cbiT	2.1.1.196	COG2242	Cobalt-precorrin-6B C(15)-methyltransferase (decarboxylating)
HL2074_00738	CDS	597	cbiE	2.1.1.289	COG2241	Cobalt-precorrin-7 C(5)-methyltransferase
HL2074_00739	CDS	1122	cbiD	2.1.1.195		Cobalt-precorrin-5B C(1)-methyltransferase
HL2074_00740	CDS	633	cbiC	5.4.99.60	COG2082	Cobalt-precorrin-8 methylmutase
HL2074_00741	CDS	948	cobD_1		COG1270	Cobalamin biosynthesis protein CobD
HL2074_00742	CDS	1359	cbiA	6.3.5.11	COG1797	Cobyrinate a,c-diamide synthase
HL2074_00743	CDS	495				hypothetical protein
HL2074_00744	CDS	552	rhaS_2			HTH-type transcriptional activator RhaS
HL2074_00745	CDS	1452				hypothetical protein
HL2074_00746	CDS	444	eutQ		COG4766	Ethanolamine utilization protein EutQ
HL2074_00747	CDS	1122				hypothetical protein
HL2074_00748	CDS	489				hypothetical protein
HL2074_00749	CDS	270	ccmL_1			Carbon dioxide concentrating mechanism protein CcmL
HL2074_00750	CDS	573				hypothetical protein
HL2074_00751	CDS	642	pduL_1	2.3.1.222	COG4869	Phosphate propanoyltransferase
HL2074_00752	CDS	756				hypothetical protein
HL2074_00753	CDS	285	pduA_1		COG4577	Propanediol utilization protein PduA
HL2074_00754	CDS	1461	adhE_2		COG1012	Aldehyde-alcohol dehydrogenase
HL2074_00755	CDS	522				hypothetical protein
HL2074_00756	CDS	654	eutL		COG4816	Ethanolamine utilization protein EutL
HL2074_00757	CDS	882	eutC	4.3.1.7	COG4302	Ethanolamine ammonia-lyase light chain
HL2074_00758	CDS	1365	eutB	4.3.1.7	COG4303	Ethanolamine ammonia-lyase heavy chain
HL2074_00759	CDS	1422				hypothetical protein
HL2074_00760	CDS	1458	pdtaS	2.7.13.3	COG3920	putative sensor histidine kinase pdtaS
HL2074_00761	CDS	573	pdtaR		COG3707	putative transcriptional regulatory protein pdtaR
HL2074_00762	CDS	1140	adhE_3		COG1012	Aldehyde-alcohol dehydrogenase
HL2074_00763	CDS	876	pduX	2.7.1.177	COG4542	L-threonine kinase
HL2074_00764	CDS	1086	cobD_2	4.1.1.81	COG0079	Threonine-phosphate decarboxylase
HL2074_00765	CDS	1194	ackA_2	2.7.2.1	COG0282	Acetate kinase
HL2074_00766	CDS	705	glpF_2		COG0580	Glycerol uptake facilitator protein
HL2074_00767	CDS	1119	adhE_4		COG1012	Aldehyde-alcohol dehydrogenase
HL2074_00768	CDS	1410	sucD	1.2.1.76	COG1012	Succinate-semialdehyde dehydrogenase (acetylating)
HL2074_00769	CDS	996				hypothetical protein
HL2074_00770	CDS	264	ccmL_2			Carbon dioxide concentrating mechanism protein CcmL
HL2074_00771	CDS	480				hypothetical protein
HL2074_00772	CDS	840	ftsA_1			Cell division protein FtsA
HL2074_00773	CDS	636	pduL_2	2.3.1.222	COG4869	Phosphate propanoyltransferase
HL2074_00774	CDS	276	pduA_2		COG4577	Propanediol utilization protein PduA
HL2074_00775	CDS	438				hypothetical protein
HL2074_00776	CDS	348				hypothetical protein
HL2074_00777	CDS	1821	ddrA			Diol dehydratase-reactivating factor alpha subunit
HL2074_00778	CDS	516	pduE	4.2.1.28	COG4910	Propanediol dehydratase small subunit
HL2074_00779	CDS	660	pduD	4.2.1.28		Propanediol dehydratase medium subunit
HL2074_00780	CDS	1665	pduC	4.2.1.28	COG4909	Propanediol dehydratase large subunit
HL2074_00781	CDS	804	pduB		COG4816	Propanediol utilization protein PduB
HL2074_00782	CDS	288	pduA_3		COG4577	Propanediol utilization protein PduA
HL2074_00783	CDS	885	rhaR_1			HTH-type transcriptional activator RhaR
HL2074_00784	CDS	576	cobC	3.1.3.73	COG0406	Adenosylcobalamin/alpha-ribazole phosphatase
HL2074_00785	CDS	747	cobS	2.7.8.26	COG0368	Adenosylcobinamide-GDP ribazoletransferase
HL2074_00786	CDS	558	cobU	2.7.1.156	COG2087	Bifunctional adenosylcobalamin biosynthesis protein CobU
HL2074_00787	CDS	750				hypothetical protein
HL2074_00788	CDS	432	pduV		COG4917	Propanediol utilization protein PduV
HL2074_00789	CDS	351	pduU		COG4810	Propanediol utilization protein PduU
HL2074_00790	CDS	555				hypothetical protein
HL2074_00791	CDS	1356	rsxC			Electron transport complex subunit RsxC
HL2074_00792	CDS	480	sirC	1.3.1.76		Precorrin-2 dehydrogenase
HL2074_00793	CDS	408				hypothetical protein
HL2074_00794	CDS	573	clpP_1	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
HL2074_00795	CDS	348				hypothetical protein
HL2074_00796	CDS	1620				hypothetical protein
HL2074_00797	CDS	1152				hypothetical protein
HL2074_00798	CDS	348	adhR_2		COG0789	HTH-type transcriptional regulator AdhR
HL2074_00799	CDS	309	yjcS_1		COG1359	putative protein YjcS
HL2074_00800	CDS	1647			COG1132	putative ABC transporter ATP-binding protein
HL2074_00801	CDS	1716	cydD_1		COG4988	ATP-binding/permease protein CydD
HL2074_00802	CDS	720				hypothetical protein
HL2074_00803	CDS	597	mshD	2.3.1.189		Mycothiol acetyltransferase
HL2074_00804	CDS	999				hypothetical protein
HL2074_00805	CDS	456				hypothetical protein
HL2074_00806	CDS	453	yjaB	2.3.1.-	COG0454	putative N-acetyltransferase YjaB
HL2074_00807	CDS	534				hypothetical protein
HL2074_00808	CDS	426				hypothetical protein
HL2074_00809	CDS	474				hypothetical protein
HL2074_00810	CDS	306				hypothetical protein
HL2074_00811	CDS	504				hypothetical protein
HL2074_00812	CDS	420				hypothetical protein
HL2074_00813	CDS	369				hypothetical protein
HL2074_00814	CDS	966				hypothetical protein
HL2074_00815	CDS	468				hypothetical protein
HL2074_00816	CDS	324				hypothetical protein
HL2074_00817	CDS	285				hypothetical protein
HL2074_00818	CDS	810				hypothetical protein
HL2074_00819	CDS	702				hypothetical protein
HL2074_00820	CDS	678				hypothetical protein
HL2074_00821	CDS	1545	guaA	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
HL2074_00822	CDS	405				hypothetical protein
HL2074_00823	CDS	309				hypothetical protein
HL2074_00824	CDS	825	nadE	6.3.1.5	COG0171	NH(3)-dependent NAD(+) synthetase
HL2074_00825	CDS	1491	pncB2	6.3.4.21		Nicotinate phosphoribosyltransferase pncB2
HL2074_00826	CDS	1014				hypothetical protein
HL2074_00827	CDS	984	arnC_1	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
HL2074_00828	CDS	384	tagD	2.7.7.39	COG0615	Glycerol-3-phosphate cytidylyltransferase
HL2074_00829	CDS	1155	tagB	2.7.8.44	COG1887	Teichoic acid glycerol-phosphate primase
HL2074_00830	CDS	1026	tarJ	1.1.1.405	COG1063	Ribulose-5-phosphate reductase 1
HL2074_00831	CDS	711	tarI	2.7.7.40		Ribitol-5-phosphate cytidylyltransferase
HL2074_00832	CDS	1992				hypothetical protein
HL2074_00833	CDS	831	rmlD	1.1.1.133		dTDP-4-dehydrorhamnose reductase
HL2074_00834	CDS	987	rffG	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase 2
HL2074_00835	CDS	561	rmlC	5.1.3.13	COG1898	dTDP-4-dehydrorhamnose 3,5-epimerase
HL2074_00836	CDS	867	rfbA	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase 1
HL2074_00837	CDS	1872				hypothetical protein
HL2074_00838	CDS	2859				hypothetical protein
HL2074_00839	CDS	873	gtaB	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
HL2074_00840	CDS	1689	tarL	2.7.8.14	COG1887	Teichoic acid ribitol-phosphate polymerase TarL
HL2074_00841	CDS	1719				hypothetical protein
HL2074_00842	CDS	1002	tagH	3.6.3.40	COG1134	Teichoic acids export ATP-binding protein TagH
HL2074_00843	CDS	804	tagG		COG1682	Teichoic acid translocation permease protein TagG
HL2074_00844	CDS	900	btuF		COG0614	Vitamin B12-binding protein
HL2074_00845	CDS	3441	purT	2.1.2.-		Phosphoribosylglycinamide formyltransferase 2
HL2074_00846	CDS	1203	ftsW_1	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
HL2074_00847	CDS	282				hypothetical protein
HL2074_00848	CDS	243				hypothetical protein
HL2074_00849	CDS	861				hypothetical protein
HL2074_00850	CDS	1839	typA		COG1217	GTP-binding protein TypA/BipA
HL2074_00851	CDS	774	suhB	3.1.3.25	COG0483	Inositol-1-monophosphatase
HL2074_00852	CDS	615				hypothetical protein
HL2074_00853	CDS	945	corA		COG0598	Cobalt/magnesium transport protein CorA
HL2074_00854	CDS	669			COG1136	putative ABC transporter ATP-binding protein
HL2074_00855	CDS	1422				hypothetical protein
HL2074_00856	CDS	1419	rcsC_2	2.7.13.3		Sensor histidine kinase RcsC
HL2074_00857	CDS	663	czcR			Transcriptional activator protein CzcR
HL2074_00858	CDS	531				hypothetical protein
HL2074_00859	CDS	273				hypothetical protein
HL2074_00860	CDS	954	ldh_2	1.1.1.27		L-lactate dehydrogenase
HL2074_00861	CDS	312				hypothetical protein
HL2074_00862	CDS	1404	pdhD	1.8.1.4		Dihydrolipoyl dehydrogenase
HL2074_00863	CDS	1635				hypothetical protein
HL2074_00864	CDS	978	pdhB	1.2.4.1		Pyruvate dehydrogenase E1 component subunit beta
HL2074_00865	CDS	1116	pdhA	1.2.4.1	COG1071	Pyruvate dehydrogenase E1 component subunit alpha
HL2074_00866	CDS	552	def2	3.5.1.88	COG0242	Peptide deformylase 2
HL2074_00867	CDS	228				hypothetical protein
HL2074_00868	CDS	291				hypothetical protein
HL2074_00869	CDS	999				hypothetical protein
HL2074_00870	CDS	489	moaB		COG0521	Molybdenum cofactor biosynthesis protein B
HL2074_00871	CDS	1002	moaA2	4.1.99.22	COG2896	GTP 3',8-cyclase 2
HL2074_00872	CDS	483	moaC	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase
HL2074_00873	CDS	249				hypothetical protein
HL2074_00874	CDS	423	moaE	2.8.1.12		Molybdopterin synthase catalytic subunit
HL2074_00875	CDS	486	mobB		COG1763	Molybdopterin-guanine dinucleotide biosynthesis adapter protein
HL2074_00876	CDS	1224	moeA	2.10.1.1		Molybdopterin molybdenumtransferase
HL2074_00877	CDS	771	modA		COG0725	Molybdate-binding protein ModA
HL2074_00878	CDS	672	modB		COG4149	Molybdenum transport system permease protein ModB
HL2074_00879	CDS	663	cysA	3.6.3.25	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
HL2074_00880	CDS	582	mobA	2.7.7.77		putative molybdenum cofactor guanylyltransferase
HL2074_00881	CDS	804				hypothetical protein
HL2074_00882	CDS	1266				hypothetical protein
HL2074_00883	CDS	1857	bglF_2		COG1263	PTS system beta-glucoside-specific EIIBCA component
HL2074_00884	CDS	1458	glpK_2	2.7.1.30	COG0554	Glycerol kinase
HL2074_00885	CDS	957	dxs_2	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
HL2074_00886	CDS	825	tktA	2.2.1.1	COG0021	Transketolase 1
HL2074_00887	CDS	1404				hypothetical protein
HL2074_00888	CDS	1029	purR_2		COG1609	HTH-type transcriptional repressor PurR
HL2074_00889	CDS	771				Putative bifunctional phosphatase/peptidyl-prolyl cis-trans isomerase
HL2074_00890	CDS	210				hypothetical protein
HL2074_00891	CDS	1668	rnjA	3.1.-.-	COG0595	Ribonuclease J1
HL2074_00892	CDS	966	tagU	2.7.8.-	COG1316	Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
HL2074_00893	CDS	852				hypothetical protein
HL2074_00894	CDS	921				hypothetical protein
HL2074_00895	CDS	660	ktrA		COG0569	Ktr system potassium uptake protein A
HL2074_00896	CDS	639	liaR		COG2197	Transcriptional regulatory protein LiaR
HL2074_00897	CDS	1059	liaS	2.7.13.3	COG4585	Sensor histidine kinase LiaS
HL2074_00898	CDS	714	liaF		COG4758	Protein LiaF
HL2074_00899	CDS	873	cvfB			Conserved virulence factor B
HL2074_00900	CDS	696	cutC_2		COG3142	Copper homeostasis protein CutC
HL2074_00901	CDS	492	crr			PTS system glucose-specific EIIA component
HL2074_00902	CDS	903	gbuC			Glycine betaine/carnitine transport binding protein GbuC
HL2074_00903	CDS	849	gbuB			Glycine betaine/carnitine transport permease protein GbuB
HL2074_00904	CDS	1194	gbuA	3.6.3.32		Glycine betaine/carnitine transport ATP-binding protein GbuA
HL2074_00905	CDS	882	ykuT		COG0668	putative MscS family protein YkuT
HL2074_00906	CDS	1116		3.5.1.47	COG1473	N-acetyldiaminopimelate deacetylase
HL2074_00907	CDS	711	dapH_1	2.3.1.89	COG2171	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
HL2074_00908	CDS	879	gltR_1		COG0583	HTH-type transcriptional regulator GltR
HL2074_00909	CDS	453	ykuL		COG0517	CBS domain-containing protein YkuL
HL2074_00910	CDS	234	ykuJ		COG4703	putative protein YkuJ
HL2074_00911	CDS	222				hypothetical protein
HL2074_00912	CDS	1146	patA	2.6.1.-	COG0436	Putative N-acetyl-LL-diaminopimelate aminotransferase
HL2074_00913	CDS	861	glxR	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
HL2074_00914	CDS	1035				hypothetical protein
HL2074_00915	CDS	1719	ptsI	2.7.3.9		Phosphoenolpyruvate-protein phosphotransferase
HL2074_00916	CDS	267	ptsH			Phosphocarrier protein HPr
HL2074_00917	CDS	285				hypothetical protein
HL2074_00918	CDS	1467	carA2	1.3.99.29	COG1233	zeta-carotene-forming phytoene desaturase
HL2074_00919	CDS	792				hypothetical protein
HL2074_00920	CDS	612				hypothetical protein
HL2074_00921	CDS	2175	clpE		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpE
HL2074_00922	CDS	480	ogt	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase, constitutive
HL2074_00923	CDS	1032				hypothetical protein
HL2074_00924	CDS	369				hypothetical protein
HL2074_00925	CDS	1416	ktrB		COG0168	Ktr system potassium uptake protein B
HL2074_00926	CDS	768				hypothetical protein
HL2074_00927	CDS	768				hypothetical protein
HL2074_00928	CDS	1362	mepA_1		COG0534	Multidrug export protein MepA
HL2074_00929	CDS	426				hypothetical protein
HL2074_00930	CDS	1569	prfC			Peptide chain release factor 3
HL2074_00931	CDS	855				hypothetical protein
HL2074_00932	CDS	912	drrA_1	3.6.3.-		Daunorubicin/doxorubicin resistance ATP-binding protein DrrA
HL2074_00933	CDS	429				hypothetical protein
HL2074_00934	CDS	456				hypothetical protein
HL2074_00935	CDS	480	gpx1	1.11.1.22		Hydroperoxy fatty acid reductase gpx1
HL2074_00936	CDS	1053	ysdC_3	3.4.11.-	COG1363	Putative aminopeptidase YsdC
HL2074_00937	CDS	1476	bmr3			Multidrug resistance protein 3
HL2074_00938	CDS	753	drrB			Daunorubicin/doxorubicin resistance ABC transporter permease protein DrrB
HL2074_00939	CDS	765	drrA_2	3.6.3.-		Daunorubicin/doxorubicin resistance ATP-binding protein DrrA
HL2074_00940	CDS	1020	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
HL2074_00941	CDS	750				hypothetical protein
HL2074_00942	CDS	444		2.3.1.-		Acetyltransferase
HL2074_00943	CDS	675	rpiA	5.3.1.6	COG0120	Ribose-5-phosphate isomerase A
HL2074_00944	CDS	147				hypothetical protein
HL2074_00945	CDS	1548	dltA	6.2.1.-	COG1020	D-alanine--D-alanyl carrier protein ligase
HL2074_00946	CDS	1185				hypothetical protein
HL2074_00947	CDS	237	dltC		COG0236	D-alanyl carrier protein
HL2074_00948	CDS	1275	dltD		COG3966	Protein DltD
HL2074_00949	CDS	789	fabI	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
HL2074_00950	CDS	891	rluD_1	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
HL2074_00951	CDS	795	nadK1_2	2.7.1.23	COG0061	NAD kinase 1
HL2074_00952	CDS	669	yjbM	2.7.6.5	COG2357	GTP pyrophosphokinase YjbM
HL2074_00953	CDS	468				hypothetical protein
HL2074_00954	CDS	585	yjbK	3.6.1.-	COG4116	Putative triphosphatase YjbK
HL2074_00955	CDS	819				hypothetical protein
HL2074_00956	CDS	915	htpX	3.4.24.-	COG0501	Protease HtpX 
HL2074_00957	CDS	558	lemA		COG1704	Protein LemA
HL2074_00958	CDS	1227				hypothetical protein
HL2074_00959	CDS	909	ydcP	3.4.-.-	COG0826	putative protease YdcP
HL2074_00960	CDS	1056	tagO_1	2.7.8.33	COG0472	putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase
HL2074_00961	CDS	723	yvoA_1		COG2188	HTH-type transcriptional repressor YvoA
HL2074_00962	CDS	705	nagB_1	3.5.99.6	COG0363	Glucosamine-6-phosphate deaminase
HL2074_00963	CDS	1134	nagA_1	3.5.1.25	COG1820	N-acetylglucosamine-6-phosphate deacetylase
HL2074_00964	CDS	846				hypothetical protein
HL2074_00965	CDS	315				hypothetical protein
HL2074_00966	CDS	228				hypothetical protein
HL2074_00967	CDS	459				hypothetical protein
HL2074_00968	CDS	822				hypothetical protein
HL2074_00969	CDS	900				hypothetical protein
HL2074_00970	CDS	1047				hypothetical protein
HL2074_00971	CDS	690	pdhR		COG2186	Pyruvate dehydrogenase complex repressor
HL2074_00972	CDS	1218	yycB		COG2807	putative transporter YycB
HL2074_00973	CDS	228				hypothetical protein
HL2074_00974	CDS	1131				hypothetical protein
HL2074_00975	CDS	303				hypothetical protein
HL2074_00976	CDS	471	dps	1.16.-.-	COG0783	DNA protection during starvation protein
HL2074_00977	CDS	1806	htpG		COG0326	Chaperone protein HtpG
HL2074_00978	CDS	978				hypothetical protein
HL2074_00979	CDS	252				hypothetical protein
HL2074_00980	CDS	633				hypothetical protein
HL2074_00981	CDS	747				hypothetical protein
HL2074_00982	CDS	459	yfkJ	3.1.3.48	COG0394	Low molecular weight protein-tyrosine-phosphatase YfkJ
HL2074_00983	CDS	162				hypothetical protein
HL2074_00984	CDS	741	nfrA1_1	1.5.1.38	COG0778	FMN reductase (NADPH)
HL2074_00985	CDS	510	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
HL2074_00986	CDS	1143	queG	1.17.99.6	COG1600	Epoxyqueuosine reductase
HL2074_00987	tRNA	71				tRNA-Gly(tcc)
HL2074_00988	CDS	948		2.4.-.-		putative glycosyltransferase
HL2074_00989	CDS	606				hypothetical protein
HL2074_00990	CDS	996	lplJ_1	6.3.1.20	COG0095	Lipoate-protein ligase LplJ
HL2074_00991	CDS	732			COG1234	putative protein
HL2074_00992	CDS	669				hypothetical protein
HL2074_00993	CDS	624		3.2.2.-	COG2094	Putative 3-methyladenine DNA glycosylase
HL2074_00994	CDS	1962	ltaS1		COG1368	Lipoteichoic acid synthase 1
HL2074_00995	CDS	657				hypothetical protein
HL2074_00996	CDS	1116	ybhS		COG0842	putative multidrug ABC transporter permease YbhS
HL2074_00997	CDS	723	ybhF		COG1131	putative multidrug ABC transporter ATP-binding protein YbhF
HL2074_00998	CDS	921	coaA	2.7.1.33		Pantothenate kinase
HL2074_00999	CDS	840			COG3689	Putative two-component membrane permease complex subunit SMU_746c
HL2074_01000	CDS	1041			COG0701	Putative two-component membrane permease complex subunit SMU_747c
HL2074_01001	CDS	1572	lin			lincomycin resistance ABC-F type ribosomal protection protein
HL2074_01002	CDS	1899	licR_1		COG1762	putative licABCH operon regulator
HL2074_01003	CDS	1452	bglH_2	3.2.1.86	COG2723	Aryl-phospho-beta-D-glucosidase BglH
HL2074_01004	CDS	351	lacF_2		COG1447	PTS system lactose-specific EIIA component
HL2074_01005	CDS	1269	licC_2		COG1455	Lichenan permease IIC component
HL2074_01006	CDS	306	licB_1	2.7.1.-	COG1440	Lichenan-specific phosphotransferase enzyme IIB component
HL2074_01007	CDS	1467		1.2.1.97		3-sulfolactaldehyde dehydrogenase
HL2074_01008	CDS	813	focA		COG2116	putative formate transporter 1
HL2074_01009	CDS	504				hypothetical protein
HL2074_01010	CDS	1104				hypothetical protein
HL2074_01011	CDS	393	ytrA_1		COG1725	HTH-type transcriptional repressor YtrA
HL2074_01012	CDS	1137				hypothetical protein
HL2074_01013	CDS	675	gpmA_2	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
HL2074_01014	CDS	1350	gor	1.8.1.7	COG1249	Glutathione reductase
HL2074_01015	CDS	498				hypothetical protein
HL2074_01016	CDS	675				hypothetical protein
HL2074_01017	CDS	381				hypothetical protein
HL2074_01018	tRNA	74				tRNA-Asp(gtc)
HL2074_01019	tRNA	73				tRNA-Glu(ttc)
HL2074_01020	CDS	714	gmuR_1		COG2188	HTH-type transcriptional regulator GmuR
HL2074_01021	CDS	1287	gmuC_1		COG1455	PTS system oligo-beta-mannoside-specific EIIC component
HL2074_01022	CDS	393				hypothetical protein
HL2074_01023	tRNA	90				tRNA-Ser(gct)
HL2074_01024	tRNA	75				tRNA-Asn(gtt)
HL2074_01025	CDS	468				Protein SprT-like protein
HL2074_01026	CDS	2178	yhgF		COG2183	Protein YhgF
HL2074_01027	CDS	1626	dauA		COG0659	C4-dicarboxylic acid transporter DauA
HL2074_01028	CDS	600	rsbX	3.1.3.3		Phosphoserine phosphatase RsbX
HL2074_01029	CDS	780	sigB		COG1191	RNA polymerase sigma-B factor
HL2074_01030	CDS	474	rsbW	2.7.11.1		Serine-protein kinase RsbW
HL2074_01031	CDS	345	rsbV		COG1366	Anti-sigma-B factor antagonist
HL2074_01032	CDS	1005	rsbU	3.1.3.3	COG2208	Phosphoserine phosphatase RsbU
HL2074_01033	CDS	417	rsbT	2.7.11.1	COG2172	Serine/threonine-protein kinase RsbT
HL2074_01034	CDS	357	rsbS		COG1366	RsbT antagonist protein RsbS
HL2074_01035	CDS	837	rsbRA		COG1366	RsbT co-antagonist protein RsbRA
HL2074_01036	CDS	345	ndoA	3.1.27.-	COG2337	Endoribonuclease EndoA
HL2074_01037	CDS	279	ndoAI		COG0864	Antitoxin EndoAI
HL2074_01038	CDS	1107	alr	5.1.1.1		Alanine racemase
HL2074_01039	CDS	357	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
HL2074_01040	CDS	1380	hemY	1.3.3.4	COG1232	Protoporphyrinogen oxidase
HL2074_01041	CDS	1476				hypothetical protein
HL2074_01042	CDS	483				hypothetical protein
HL2074_01043	CDS	477				hypothetical protein
HL2074_01044	CDS	1389				hypothetical protein
HL2074_01045	CDS	768				hypothetical protein
HL2074_01046	CDS	954		1.-.-.-	COG0667	putative oxidoreductase
HL2074_01047	CDS	729	nagB_2	3.5.99.6	COG0363	Glucosamine-6-phosphate deaminase 1
HL2074_01048	CDS	1326	licC_3		COG1455	Lichenan permease IIC component
HL2074_01049	CDS	336	celA_1	2.7.1.205		PTS system cellobiose-specific EIIB component
HL2074_01050	CDS	330	lacF_3			PTS system lactose-specific EIIA component
HL2074_01051	CDS	2019				hypothetical protein
HL2074_01052	CDS	1167	ydhP		COG2814	Inner membrane transport protein YdhP
HL2074_01053	CDS	354	ytcD		COG1733	putative HTH-type transcriptional regulator YtcD
HL2074_01054	CDS	312				hypothetical protein
HL2074_01055	CDS	999				hypothetical protein
HL2074_01056	CDS	558				hypothetical protein
HL2074_01057	CDS	489	queT		COG4708	Queuosine precursor transporter QueT
HL2074_01058	CDS	1560	cshA	3.6.4.13	COG0513	ATP-dependent RNA helicase CshA
HL2074_01059	CDS	1674	pgcA_1	5.4.2.2		Phosphoglucomutase
HL2074_01060	CDS	1068		2.4.1.281		4-O-beta-D-mannosyl-D-glucose phosphorylase
HL2074_01061	CDS	915				hypothetical protein
HL2074_01062	CDS	1533	malL_2	3.2.1.10	COG0366	Oligo-1,6-glucosidase
HL2074_01063	CDS	834	araQ_2		COG0395	L-arabinose transport system permease protein AraQ
HL2074_01064	CDS	879	lacF_4			Lactose transport system permease protein LacF
HL2074_01065	CDS	1320				hypothetical protein
HL2074_01066	CDS	1026	exuR		COG1609	putative HTH-type transcriptional repressor ExuR
HL2074_01067	CDS	714		3.1.1.23		Thermostable monoacylglycerol lipase
HL2074_01068	CDS	1413	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
HL2074_01069	CDS	1113	ddl	6.3.2.4	COG1181	D-alanine--D-alanine ligase
HL2074_01070	CDS	321	sugE_1			Quaternary ammonium compound-resistance protein SugE
HL2074_01071	CDS	342	sugE_2			Quaternary ammonium compound-resistance protein SugE
HL2074_01072	CDS	555				hypothetical protein
HL2074_01073	CDS	759				hypothetical protein
HL2074_01074	CDS	180				hypothetical protein
HL2074_01075	CDS	1851	gatA_1	6.3.5.7		Glutamyl-tRNA(Gln) amidotransferase subunit A
HL2074_01076	CDS	729	artM_1		COG1126	Arginine transport ATP-binding protein ArtM
HL2074_01077	CDS	1443	mltF_1			Membrane-bound lytic murein transglycosylase F
HL2074_01078	CDS	1101	uvrC_2		COG0322	UvrABC system protein C
HL2074_01079	CDS	1104	metE_2	2.1.1.14		5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
HL2074_01080	CDS	378	yabJ	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
HL2074_01081	CDS	258				hypothetical protein
HL2074_01082	CDS	6108				hypothetical protein
HL2074_01083	CDS	2643		3.6.3.8	COG0474	Calcium-transporting ATPase
HL2074_01084	CDS	471				hypothetical protein
HL2074_01085	CDS	1221	tetA_1			Tetracycline resistance protein, class C
HL2074_01086	CDS	1386	uhpT		COG2271	Hexose-6-phosphate:phosphate antiporter
HL2074_01087	CDS	1638		3.6.3.-		Putative multidrug export ATP-binding/permease protein
HL2074_01088	CDS	414	psiE			Protein PsiE
HL2074_01089	CDS	1005				hypothetical protein
HL2074_01090	CDS	609				hypothetical protein
HL2074_01091	CDS	891				hypothetical protein
HL2074_01092	CDS	285				hypothetical protein
HL2074_01093	CDS	912				hypothetical protein
HL2074_01094	CDS	1962	fbp	3.1.3.11	COG3855	Fructose-1,6-bisphosphatase class 3
HL2074_01095	CDS	3648	por	1.2.7.1	COG0674	Pyruvate synthase
HL2074_01096	CDS	1635				hypothetical protein
HL2074_01097	CDS	1281	mvaA	1.1.1.88		3-hydroxy-3-methylglutaryl-coenzyme A reductase
HL2074_01098	CDS	969				hypothetical protein
HL2074_01099	CDS	825	yvgN_1	1.1.1.-	COG0656	Glyoxal reductase
HL2074_01100	CDS	390			COG0789	putative HTH-type transcriptional regulator
HL2074_01101	CDS	663				hypothetical protein
HL2074_01102	CDS	558				hypothetical protein
HL2074_01103	CDS	849				hypothetical protein
HL2074_01104	CDS	2631		3.6.3.8		Calcium-transporting ATPase 1
HL2074_01105	CDS	414				hypothetical protein
HL2074_01106	CDS	507	paiA	2.3.1.57	COG0454	Spermidine/spermine N(1)-acetyltransferase
HL2074_01107	CDS	453				hypothetical protein
