locus_tag	ftype	length_bp	gene	EC_number	COG	product
HM00108598_00704	CDS	1719	ptsI	2.7.3.9		Phosphoenolpyruvate-protein phosphotransferase
HM00108598_00705	CDS	1035				hypothetical protein
HM00108598_00706	CDS	861	garR	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
HM00108598_00707	CDS	1146	patA	2.6.1.-	COG0436	Putative N-acetyl-LL-diaminopimelate aminotransferase
HM00108598_00708	CDS	222				hypothetical protein
HM00108598_00709	CDS	234	ykuJ		COG4703	putative protein YkuJ
HM00108598_00710	CDS	453	ykuL		COG0517	CBS domain-containing protein YkuL
HM00108598_00711	CDS	879	gltR_1		COG0583	HTH-type transcriptional regulator GltR
HM00108598_00712	CDS	711	dapH_1	2.3.1.89	COG2171	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
HM00108598_00713	CDS	1116		3.5.1.47	COG1473	N-acetyldiaminopimelate deacetylase
HM00108598_00714	CDS	882	ykuT		COG0668	putative MscS family protein YkuT
HM00108598_00715	CDS	1194	gbuA	3.6.3.32		Glycine betaine/carnitine transport ATP-binding protein GbuA
HM00108598_00716	CDS	849	gbuB			Glycine betaine/carnitine transport permease protein GbuB
HM00108598_00717	CDS	903	gbuC			Glycine betaine/carnitine transport binding protein GbuC
HM00108598_00718	CDS	492	crr			PTS system glucose-specific EIIA component
HM00108598_00719	CDS	696	cutC_1		COG3142	Copper homeostasis protein CutC
HM00108598_00720	CDS	873	cvfB			Conserved virulence factor B
HM00108598_00721	CDS	714	liaF		COG4758	Protein LiaF
HM00108598_00722	CDS	1059	liaS	2.7.13.3	COG4585	Sensor histidine kinase LiaS
HM00108598_00723	CDS	639	liaR		COG2197	Transcriptional regulatory protein LiaR
HM00108598_00724	CDS	660	ktrA		COG0569	Ktr system potassium uptake protein A
HM00108598_00725	CDS	921				hypothetical protein
HM00108598_00726	CDS	852				hypothetical protein
HM00108598_00727	CDS	966	tagU	2.7.8.-	COG1316	Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
HM00108598_00728	CDS	1668	rnjA	3.1.-.-	COG0595	Ribonuclease J1
HM00108598_00729	CDS	210				hypothetical protein
HM00108598_00730	CDS	912	czcD		COG1230	Cadmium, cobalt and zinc/H(+)-K(+) antiporter
HM00108598_00731	CDS	273				hypothetical protein
HM00108598_00732	CDS	999				Zinc-type alcohol dehydrogenase-like protein
HM00108598_00733	CDS	525				IS1595 family transposase ISCac2
HM00108598_00734	CDS	633				hypothetical protein
HM00108598_00735	CDS	615				hypothetical protein
HM00108598_00736	CDS	1662	dppE_1		COG4166	Dipeptide-binding protein DppE
HM00108598_00737	CDS	324				hypothetical protein
HM00108598_00738	CDS	201				hypothetical protein
HM00108598_00739	CDS	93				hypothetical protein
HM00108598_00740	CDS	837	lipL	2.3.1.200	COG0095	Lipoyl-[GcvH]:protein N-lipoyltransferase
HM00108598_00741	CDS	1323				hypothetical protein
HM00108598_00742	CDS	186		5.3.2.-		putative tautomerase.1
HM00108598_00743	CDS	654				hypothetical protein
HM00108598_00744	CDS	450				hypothetical protein
HM00108598_00745	CDS	1671	argS	6.1.1.19		Arginine--tRNA ligase
HM00108598_00746	CDS	537	rpoE			DNA-directed RNA polymerase subunit delta
HM00108598_00747	CDS	1599	pyrG	6.3.4.2		CTP synthase
HM00108598_00748	CDS	732	inlB_2		COG4886	Internalin B
HM00108598_00749	CDS	921	dagK_1	2.7.1.107	COG1597	Diacylglycerol kinase
HM00108598_00750	CDS	855	fba	4.1.2.13		Fructose-bisphosphate aldolase
HM00108598_00751	CDS	1284		2.4.1.337	COG0438	Alpha-monoglucosyldiacylglycerol synthase
HM00108598_00752	CDS	1026	cpoA	2.4.1.-	COG0438	Alpha-galactosylglucosyldiacylglycerol synthase
HM00108598_00753	CDS	1074				hypothetical protein
HM00108598_00754	CDS	1272	murAB	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 2
HM00108598_00755	CDS	1272	rho	3.6.4.-	COG1158	Transcription termination factor Rho
HM00108598_00756	CDS	438				hypothetical protein
HM00108598_00757	CDS	246	rpmE2		COG0254	50S ribosomal protein L31 type B
HM00108598_00758	CDS	1287	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
HM00108598_00759	CDS	1056	thrC	4.2.3.1	COG0498	Threonine synthase
HM00108598_00760	CDS	867	thrB	2.7.1.39	COG0083	Homoserine kinase
HM00108598_00761	CDS	576	tdk	2.7.1.21	COG1435	Thymidine kinase
HM00108598_00762	CDS	1077	prfA_1		COG0216	Peptide chain release factor 1
HM00108598_00763	CDS	852	prmC	2.1.1.297		Release factor glutamine methyltransferase
HM00108598_00764	CDS	1038	ywlC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
HM00108598_00765	CDS	408	ywle	3.9.1.2		Protein-arginine-phosphatase
HM00108598_00766	CDS	1242	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
HM00108598_00767	CDS	630	upp	2.4.2.9		Uracil phosphoribosyltransferase
HM00108598_00768	CDS	1140	mnaA	5.1.3.14	COG0381	UDP-N-acetylglucosamine 2-epimerase
HM00108598_00769	CDS	399				hypothetical protein
HM00108598_00770	CDS	717	atpB			ATP synthase subunit a
HM00108598_00771	CDS	219	atpE_1			ATP synthase subunit c
HM00108598_00772	CDS	513	atpF		COG0711	ATP synthase subunit b
HM00108598_00773	CDS	540	atpH			ATP synthase subunit delta
HM00108598_00774	CDS	1515	atpA_1	3.6.3.14	COG0056	ATP synthase subunit alpha
HM00108598_00775	CDS	873	atpG_1		COG0224	ATP synthase gamma chain
HM00108598_00776	CDS	1422	atpD_1	3.6.3.14	COG0055	ATP synthase subunit beta
HM00108598_00777	CDS	405	atpC_1		COG0355	ATP synthase epsilon chain
HM00108598_00778	CDS	237				hypothetical protein
HM00108598_00779	CDS	1293	murA1	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 1
HM00108598_00780	CDS	996	mbl		COG1077	MreB-like protein
HM00108598_00781	CDS	435	fabZ	4.2.1.59	COG0764	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
HM00108598_00782	CDS	366	ssbB		COG0629	Single-stranded DNA-binding protein B
HM00108598_00783	CDS	834	yocH		COG1388	Cell wall-binding protein YocH
HM00108598_00784	CDS	735	tagA	2.4.1.187	COG1922	N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase
HM00108598_00785	CDS	1125	menC	4.2.1.113	COG4948	o-succinylbenzoate synthase
HM00108598_00786	CDS	1053	tagO_2	2.7.8.33	COG0472	putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase
HM00108598_00787	CDS	1059	tagT	2.7.8.-	COG1316	Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagT
HM00108598_00788	CDS	546				hypothetical protein
HM00108598_00789	CDS	636	yigZ		COG1739	IMPACT family member YigZ
HM00108598_00790	CDS	687	degU		COG2197	Transcriptional regulatory protein DegU
HM00108598_00791	CDS	852	degV		COG1307	Protein DegV
HM00108598_00792	CDS	1320	comFA	3.6.4.12	COG4098	ComF operon protein 1
HM00108598_00793	CDS	657				hypothetical protein
HM00108598_00794	CDS	564	hpf			Ribosome hibernation promotion factor
HM00108598_00795	CDS	2514	secA		COG0653	Protein translocase subunit SecA
HM00108598_00796	CDS	984	prfB			Peptide chain release factor 2
HM00108598_00797	CDS	864				hypothetical protein
HM00108598_00798	CDS	687	ftsE		COG2884	Cell division ATP-binding protein FtsE
HM00108598_00799	CDS	885	ftsX		COG2177	Cell division protein FtsX
HM00108598_00800	CDS	1206				hypothetical protein
HM00108598_00801	CDS	1311				hypothetical protein
HM00108598_00802	CDS	1449	clsA	2.7.8.-	COG1502	Major cardiolipin synthase ClsA
HM00108598_00803	CDS	1176	minJ		COG0265	Cell division topological determinant MinJ
HM00108598_00804	CDS	711	phoP		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
HM00108598_00805	CDS	1776	phoR	2.7.13.3	COG0642	Alkaline phosphatase synthesis sensor protein PhoR
HM00108598_00806	CDS	909	pstS1		COG0226	Phosphate-binding protein PstS 1
HM00108598_00807	CDS	951				hypothetical protein
HM00108598_00808	CDS	885	pstA		COG0581	Phosphate transport system permease protein PstA
HM00108598_00809	CDS	819	pstB3_1	3.6.3.27	COG1117	Phosphate import ATP-binding protein PstB 3
HM00108598_00810	CDS	780	pstB3_2	3.6.3.27	COG1117	Phosphate import ATP-binding protein PstB 3
HM00108598_00811	CDS	660	phoU		COG0704	Phosphate-specific transport system accessory protein PhoU 
HM00108598_00812	CDS	306	czrA		COG0640	HTH-type transcriptional repressor CzrA
HM00108598_00813	CDS	387				hypothetical protein
HM00108598_00814	CDS	648	yfbR	3.1.3.89	COG1896	5'-deoxynucleotidase YfbR
HM00108598_00815	CDS	240				hypothetical protein
HM00108598_00816	CDS	1977	uvrB		COG0556	UvrABC system protein B
HM00108598_00817	CDS	2871	uvrA_1			UvrABC system protein A
HM00108598_00818	CDS	1263				hypothetical protein
HM00108598_00819	CDS	1212				hypothetical protein
HM00108598_00820	CDS	201				hypothetical protein
HM00108598_00821	CDS	354				hypothetical protein
HM00108598_00822	CDS	939	hprK	2.7.11.-	COG1493	HPr kinase/phosphorylase
HM00108598_00823	CDS	834	lgt	2.4.99.-	COG0682	Prolipoprotein diacylglyceryl transferase
HM00108598_00824	CDS	654	ppaX	3.6.1.1	COG0546	Pyrophosphatase PpaX
HM00108598_00825	CDS	498	dapH_2	2.3.1.89		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
HM00108598_00826	CDS	1476				hypothetical protein
HM00108598_00827	CDS	960	trxB	1.8.1.9	COG0492	Thioredoxin reductase
HM00108598_00828	CDS	984	galE	5.1.3.2	COG1087	UDP-glucose 4-epimerase
HM00108598_00829	CDS	993	mro	5.1.3.3	COG2017	Aldose 1-epimerase
HM00108598_00830	CDS	1731	pgcA_2	5.4.2.2		Phosphoglucomutase
HM00108598_00831	CDS	876	yvcJ		COG1660	Nucleotide-binding protein YvcJ
HM00108598_00832	CDS	969			COG0391	Gluconeogenesis factor
HM00108598_00833	CDS	972	whiA		COG1481	Putative sporulation transcription regulator WhiA
HM00108598_00834	CDS	1017	namA	1.6.99.1	COG1902	NADPH dehydrogenase
HM00108598_00835	CDS	1152				hypothetical protein
HM00108598_00836	CDS	1392	yhdG_1		COG0531	putative amino acid permease YhdG
HM00108598_00837	CDS	597	clpP_1	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
HM00108598_00838	CDS	1437	gbpA			GlcNAc-binding protein A
HM00108598_00839	tRNA	72				tRNA-Arg(ccg)
HM00108598_00840	CDS	336				hypothetical protein
HM00108598_00841	CDS	399				hypothetical protein
HM00108598_00842	CDS	609				hypothetical protein
HM00108598_00843	CDS	2163	ydfJ		COG2409	Membrane protein YdfJ
HM00108598_00844	CDS	927				hypothetical protein
HM00108598_00845	CDS	1344	rpoN		COG1508	RNA polymerase sigma-54 factor
HM00108598_00846	CDS	1047	cggR		COG2390	Central glycolytic genes regulator
HM00108598_00847	CDS	1011	gap	1.2.1.12		Glyceraldehyde-3-phosphate dehydrogenase
HM00108598_00848	CDS	1191	pgk	2.7.2.3		Phosphoglycerate kinase
HM00108598_00849	CDS	756	tpiA	5.3.1.1		Triosephosphate isomerase
HM00108598_00850	CDS	1533	gpmI	5.4.2.12	COG0696	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
HM00108598_00851	CDS	1293	eno	4.2.1.11	COG0148	Enolase
HM00108598_00852	CDS	168				hypothetical protein
HM00108598_00853	CDS	720	menH_2	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
HM00108598_00854	CDS	744	est_1	3.1.1.1	COG1647	Carboxylesterase
HM00108598_00855	CDS	234	secG		COG1314	putative protein-export membrane protein SecG
HM00108598_00856	CDS	747	est_2	3.1.1.1	COG1647	Carboxylesterase
HM00108598_00857	CDS	2382	rnr	3.1.13.1	COG0557	Ribonuclease R
HM00108598_00858	CDS	465	smpB		COG0691	SsrA-binding protein
HM00108598_00859	CDS	909				hypothetical protein
HM00108598_00860	CDS	3276				hypothetical protein
HM00108598_00861	CDS	945				hypothetical protein
HM00108598_00862	CDS	3936				hypothetical protein
HM00108598_00863	CDS	966				hypothetical protein
HM00108598_00864	tmRNA	367	ssrA			transfer-messenger RNA, SsrA
HM00108598_00865	CDS	420				hypothetical protein
HM00108598_00866	CDS	570				hypothetical protein
HM00108598_00867	CDS	897				hypothetical protein
HM00108598_00868	CDS	384				hypothetical protein
HM00108598_00869	CDS	393				hypothetical protein
HM00108598_00870	CDS	513				hypothetical protein
HM00108598_00871	CDS	411				hypothetical protein
HM00108598_00872	CDS	855	licT_2		COG3711	Transcription antiterminator LicT
HM00108598_00873	CDS	309				hypothetical protein
HM00108598_00874	CDS	1404	gadB_1	4.1.1.15	COG0076	Glutamate decarboxylase
HM00108598_00875	CDS	759				hypothetical protein
HM00108598_00876	CDS	165				hypothetical protein
HM00108598_00877	CDS	972	isdE_1		COG0614	High-affinity heme uptake system protein IsdE
HM00108598_00878	CDS	1011	yfhA		COG0609	putative siderophore transport system permease protein YfhA
HM00108598_00879	CDS	792	yusV_2		COG1120	putative siderophore transport system ATP-binding protein YusV
HM00108598_00880	CDS	1170	rodA_2	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase RodA
HM00108598_00881	CDS	1176	rodA_3	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase RodA
HM00108598_00882	CDS	354	mgsR		COG1393	Regulatory protein MgsR
HM00108598_00883	CDS	378	gcvH			Glycine cleavage system H protein
HM00108598_00884	CDS	285				hypothetical protein
HM00108598_00885	CDS	876	fieF_1		COG0053	Ferrous-iron efflux pump FieF
HM00108598_00886	CDS	696	srrA_2		COG0745	Transcriptional regulatory protein SrrA
HM00108598_00887	CDS	1143	sasA	2.7.-.-		Adaptive-response sensory-kinase SasA
HM00108598_00888	CDS	189				hypothetical protein
HM00108598_00889	CDS	1098	metN_1	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
HM00108598_00890	CDS	675	metP_1		COG2011	Methionine import system permease protein MetP
HM00108598_00891	CDS	831	metQ_1		COG1464	Methionine-binding lipoprotein MetQ
HM00108598_00892	CDS	1077				hypothetical protein
HM00108598_00893	CDS	786	sufC		COG0396	Vegetative protein 296
HM00108598_00894	CDS	1302				hypothetical protein
HM00108598_00895	CDS	1227	sufS	2.8.1.7	COG0520	Cysteine desulfurase SufS
HM00108598_00896	CDS	444	sufU	2.-.-.-	COG0822	Zinc-dependent sulfurtransferase SufU
HM00108598_00897	CDS	1395				hypothetical protein
HM00108598_00898	CDS	315				hypothetical protein
HM00108598_00899	CDS	843				hypothetical protein
HM00108598_00900	CDS	366				hypothetical protein
HM00108598_00901	CDS	840				hypothetical protein
HM00108598_00902	CDS	1389	mggB	3.1.3.-	COG0737	Mannosylglucosyl-3-phosphoglycerate phosphatase
HM00108598_00903	CDS	276	yutD		COG4470	putative protein YutD
HM00108598_00904	CDS	768	yutF	3.1.3.-	COG0647	Acid sugar phosphatase
HM00108598_00905	CDS	444	bltD	2.3.1.57	COG0454	Spermine/spermidine acetyltransferase
HM00108598_00906	CDS	1311				hypothetical protein
HM00108598_00907	CDS	501	ypjQ		COG1267	putative protein YpjQ
HM00108598_00908	CDS	237	nfuA			Fe/S biogenesis protein NfuA
HM00108598_00909	CDS	597	inlJ_2			Internalin-J
HM00108598_00910	CDS	327				hypothetical protein
HM00108598_00911	CDS	234				hypothetical protein
HM00108598_00912	CDS	630	yhfK	4.-.-.-	COG0702	putative sugar epimerase YhfK
HM00108598_00913	CDS	996	yumC_2	1.18.1.2	COG0492	Ferredoxin--NADP reductase 2
HM00108598_00914	CDS	1212		1.6.99.-		NADH dehydrogenase-like protein
HM00108598_00915	CDS	819	ywqG		COG3878	putative protein YwqG
HM00108598_00916	CDS	345				hypothetical protein
HM00108598_00917	CDS	495				hypothetical protein
HM00108598_00918	CDS	621				hypothetical protein
HM00108598_00919	CDS	1770	yheI	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
HM00108598_00920	CDS	1806	yheH	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheH
HM00108598_00921	CDS	489				hypothetical protein
HM00108598_00922	CDS	516				hypothetical protein
HM00108598_00923	CDS	609	plsC	2.3.1.-	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
HM00108598_00924	CDS	1125	sbcD		COG0420	Nuclease SbcCD subunit D
HM00108598_00925	CDS	3072				hypothetical protein
HM00108598_00926	CDS	3219	rapA	3.6.4.-		RNA polymerase-associated protein RapA
HM00108598_00927	CDS	423				hypothetical protein
HM00108598_00928	CDS	804				hypothetical protein
HM00108598_00929	CDS	2703	citB	4.2.1.3	COG1048	Aconitate hydratase A
HM00108598_00930	CDS	234				hypothetical protein
HM00108598_00931	CDS	582	tag	3.2.2.20	COG2818	DNA-3-methyladenine glycosylase 1
HM00108598_00932	CDS	975	mccF_1			Microcin C7 self-immunity protein MccF
HM00108598_00933	CDS	1068				hypothetical protein
HM00108598_00934	CDS	921	btuD_1	3.6.3.33		Vitamin B12 import ATP-binding protein BtuD
HM00108598_00935	CDS	429				hypothetical protein
HM00108598_00936	CDS	2601	adhE_1		COG1012	Aldehyde-alcohol dehydrogenase
HM00108598_00937	CDS	1365	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
HM00108598_00938	CDS	606	pabA	2.6.1.85	COG0512	Aminodeoxychorismate/anthranilate synthase component 2
HM00108598_00939	CDS	1020	trpD2	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase 2
HM00108598_00940	CDS	759	trpC	4.1.1.48		Indole-3-glycerol phosphate synthase
HM00108598_00941	CDS	609	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
HM00108598_00942	CDS	1203	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
HM00108598_00943	CDS	774	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
HM00108598_00944	CDS	438				hypothetical protein
HM00108598_00945	CDS	1614	murJ_1		COG2244	Lipid II flippase MurJ
HM00108598_00946	CDS	1614	murJ_2		COG2244	Lipid II flippase MurJ
HM00108598_00947	CDS	654				hypothetical protein
HM00108598_00948	CDS	831	nnrD	4.2.1.136	COG0063	ADP-dependent (S)-NAD(P)H-hydrate dehydratase
HM00108598_00949	CDS	414				hypothetical protein
HM00108598_00950	CDS	1413		3.4.13.-	COG0624	Putative dipeptidase
HM00108598_00951	CDS	870	dat	2.6.1.21		D-alanine aminotransferase
HM00108598_00952	CDS	441				hypothetical protein
HM00108598_00953	CDS	1464	emrB_1			Multidrug export protein EmrB
HM00108598_00954	CDS	783				hypothetical protein
HM00108598_00955	CDS	645	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
HM00108598_00956	CDS	852	ytnP	3.1.1.-	COG0491	putative quorum-quenching lactonase YtnP
HM00108598_00957	CDS	273				hypothetical protein
HM00108598_00958	CDS	312				hypothetical protein
HM00108598_00959	CDS	1074	ysdC_2	3.4.11.-	COG1363	Putative aminopeptidase YsdC
HM00108598_00960	CDS	312	ytpP			Thioredoxin-like protein YtpP
HM00108598_00961	CDS	801				hypothetical protein
HM00108598_00962	CDS	618	pheT_1	6.1.1.20		Phenylalanine--tRNA ligase beta subunit
HM00108598_00963	CDS	2352				hypothetical protein
HM00108598_00964	CDS	1344	murC	6.3.2.8		UDP-N-acetylmuramate--L-alanine ligase
HM00108598_00965	CDS	546	ahpC	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
HM00108598_00966	CDS	1113	pepS_1	3.4.11.-	COG2309	Aminopeptidase PepS
HM00108598_00967	CDS	456				hypothetical protein
HM00108598_00968	CDS	525				hypothetical protein
HM00108598_00969	CDS	1086	aroA_2		COG1605	Protein AroA(G)
HM00108598_00970	CDS	1008	ccpA		COG1609	Catabolite control protein A
HM00108598_00971	CDS	1260	tyrS	6.1.1.1		Tyrosine--tRNA ligase
HM00108598_00972	CDS	603	rpsD		COG0522	30S ribosomal protein S4
HM00108598_00973	CDS	489	msrC	1.8.4.14	COG1956	Free methionine-R-sulfoxide reductase
HM00108598_00974	CDS	1716	ezrA		COG4477	Septation ring formation regulator EzrA
HM00108598_00975	CDS	1140	iscS_1	2.8.1.7	COG1104	Cysteine desulfurase IscS
HM00108598_00976	CDS	1197	thiI	2.8.1.4	COG0301	putative tRNA sulfurtransferase
HM00108598_00977	CDS	1032	argC	1.2.1.38		N-acetyl-gamma-glutamyl-phosphate reductase
HM00108598_00978	CDS	1197	argJ		COG1364	Arginine biosynthesis bifunctional protein ArgJ
HM00108598_00979	CDS	753	argB	2.7.2.8	COG0548	Acetylglutamate kinase
HM00108598_00980	CDS	1161	argD	2.6.1.11	COG4992	Acetylornithine aminotransferase
HM00108598_00981	CDS	951	argF	2.1.3.3	COG0078	Ornithine carbamoyltransferase
HM00108598_00982	CDS	804	nadK1_2	2.7.1.23	COG0061	NAD kinase 1
HM00108598_00983	CDS	1014	sppA	3.4.21.-	COG0616	Putative signal peptide peptidase SppA
HM00108598_00984	CDS	537				hypothetical protein
HM00108598_00985	CDS	498	tpx	1.11.1.15	COG2077	Thiol peroxidase
HM00108598_00986	CDS	999				hypothetical protein
HM00108598_00987	CDS	1218	ackA_1	2.7.2.1	COG0282	Acetate kinase
HM00108598_00988	CDS	465				Putative universal stress protein
HM00108598_00989	CDS	1113	ald2	1.4.1.1		Alanine dehydrogenase 2
HM00108598_00990	CDS	1098		3.4.-.-		putative peptidase
HM00108598_00991	CDS	687				hypothetical protein
HM00108598_00992	CDS	1368	guaB_2	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
HM00108598_00993	CDS	936	nrnA	3.1.-.-	COG0618	Bifunctional oligoribonuclease and PAP phosphatase NrnA
HM00108598_00994	CDS	3327	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
HM00108598_00995	CDS	885	accD	6.4.1.2	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
HM00108598_00996	CDS	957	accA	6.4.1.2	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
HM00108598_00997	CDS	960	pfkA	2.7.1.11		ATP-dependent 6-phosphofructokinase
HM00108598_00998	CDS	1758	pyk	2.7.1.40		Pyruvate kinase
HM00108598_00999	CDS	378				hypothetical protein
HM00108598_01000	CDS	462				hypothetical protein
HM00108598_01001	CDS	1122	citZ	2.3.3.16	COG0372	Citrate synthase 2
HM00108598_01002	CDS	1263	icd	1.1.1.42	COG0538	Isocitrate dehydrogenase [NADP]
HM00108598_01003	CDS	2628	polA	2.7.7.7		DNA polymerase I
HM00108598_01004	CDS	822	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
HM00108598_01005	CDS	603	coaE	2.7.1.24		Dephospho-CoA kinase
HM00108598_01006	CDS	465	nrdR		COG1327	Transcriptional repressor NrdR
HM00108598_01007	CDS	1362	dnaB		COG3611	Replication initiation and membrane attachment protein
HM00108598_01008	CDS	924	dnaI		COG1484	Primosomal protein DnaI
HM00108598_01009	CDS	1923	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase 1
HM00108598_01010	CDS	585	engB		COG0218	putative GTP-binding protein EngB
HM00108598_01011	CDS	1308	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
HM00108598_01012	CDS	930	hemC	2.5.1.61		Porphobilinogen deaminase
HM00108598_01013	CDS	723				hypothetical protein
HM00108598_01014	CDS	975	hemB	4.2.1.24		Delta-aminolevulinic acid dehydratase
HM00108598_01015	CDS	1290	hemL	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase
HM00108598_01016	CDS	2652	valS	6.1.1.9	COG0525	Valine--tRNA ligase
HM00108598_01017	CDS	1290	fpgS	6.3.2.17		Folylpolyglutamate synthase
HM00108598_01018	CDS	711	comC			Type 4 prepilin-like proteins leader peptide-processing enzyme
HM00108598_01019	CDS	675				hypothetical protein
HM00108598_01020	CDS	1014	mreB		COG1077	Rod shape-determining protein MreB
HM00108598_01021	CDS	888	mreC		COG1792	Cell shape-determining protein MreC
HM00108598_01022	CDS	519	mreD		COG2891	Rod shape-determining protein MreD
HM00108598_01023	CDS	690	minC		COG0850	Septum site-determining protein MinC
HM00108598_01024	CDS	801	minD		COG2894	Septum site-determining protein MinD
HM00108598_01025	CDS	1362	rne	3.1.26.12	COG1530	Ribonuclease E
HM00108598_01026	CDS	309	rplU		COG0261	50S ribosomal protein L21
HM00108598_01027	CDS	318				hypothetical protein
HM00108598_01028	CDS	291	rpmA		COG0211	50S ribosomal protein L27
HM00108598_01029	CDS	819	glpF_1		COG0580	Glycerol uptake facilitator protein
HM00108598_01030	CDS	1494	glpK_1	2.7.1.30	COG0554	Glycerol kinase
HM00108598_01031	CDS	1290	obg	3.6.5.-	COG0536	GTPase Obg
HM00108598_01032	CDS	849	pheA	4.2.1.51		Prephenate dehydratase
HM00108598_01033	CDS	726			COG0217	putative transcriptional regulatory protein
HM00108598_01034	CDS	936	ldhB	1.1.1.27		L-lactate dehydrogenase 2
HM00108598_01035	CDS	606	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
HM00108598_01036	CDS	1008	ruvB_2	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
HM00108598_01037	CDS	1029	queA	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
HM00108598_01038	CDS	1140	tgt	2.4.2.29		Queuine tRNA-ribosyltransferase
HM00108598_01039	CDS	330				hypothetical protein
HM00108598_01040	CDS	291				hypothetical protein
HM00108598_01041	CDS	2265	secDF		COG0341	Protein translocase subunit SecDF
HM00108598_01042	CDS	345				hypothetical protein
HM00108598_01043	CDS	2352				hypothetical protein
HM00108598_01044	CDS	522	apt	2.4.2.7		Adenine phosphoribosyltransferase
HM00108598_01045	CDS	2217	relA	2.7.6.5	COG0317	GTP pyrophosphokinase
HM00108598_01046	CDS	453	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
HM00108598_01047	CDS	1284				hypothetical protein
HM00108598_01048	CDS	1278	hisS	6.1.1.21		Histidine--tRNA ligase
HM00108598_01049	CDS	1776	aspS	6.1.1.12		Aspartate--tRNA ligase
HM00108598_01050	CDS	381				hypothetical protein
HM00108598_01051	CDS	366	nrgB		COG0347	Nitrogen regulatory PII-like protein
HM00108598_01052	CDS	1206	nrgA			Ammonium transporter
HM00108598_01053	CDS	423	cymR			HTH-type transcriptional regulator CymR
HM00108598_01054	CDS	1284			COG2256	putative AAA domain-containing protein
HM00108598_01055	CDS	1149	iscS_2	2.8.1.7		Cysteine desulfurase IscS
HM00108598_01056	CDS	1116	mnmA	2.8.1.13		tRNA-specific 2-thiouridylase MnmA
HM00108598_01057	CDS	741				hypothetical protein
HM00108598_01058	CDS	669	yrrB			TPR repeat-containing protein YrrB
HM00108598_01059	CDS	2397	recD2	3.6.4.12	COG0507	ATP-dependent RecD-like DNA helicase
HM00108598_01060	CDS	1431	rcsC	2.7.13.3		Sensor histidine kinase RcsC
HM00108598_01061	CDS	687	srrA_3		COG0745	Transcriptional regulatory protein SrrA
HM00108598_01062	CDS	1500				hypothetical protein
HM00108598_01063	CDS	696			COG1136	putative ABC transporter ATP-binding protein
HM00108598_01064	CDS	2640	alaS	6.1.1.7		Alanine--tRNA ligase
HM00108598_01065	CDS	273				hypothetical protein
HM00108598_01066	CDS	408	yrrK	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
